restaurant_name,rating,average_price,average_delivery_time,south_indian_or_not,north_indian_or_not,fast_food_or_not,street_food,biryani_or_not,bakery_or_not,location,norm_rating,norm_price,norm_delivery_time,Score
7th Heaven,3.3,200,49,0,0,0,0,0,1,Motihari,0.3599999999999999,0.759493670886076,0.7663043478260869,0.5617900385250412
7th Heaven,3.4,150,29,0,0,0,0,0,1,Raipur,0.3999999999999999,0.8227848101265822,0.875,0.6270569620253164
7th Heaven,3.4,300,36,0,0,1,0,0,1,Darbhanga,0.3999999999999999,0.6329113924050633,0.8369565217391305,0.5776692350027517
7th Heaven,3.6,300,16,0,0,0,0,0,1,Mumbai,0.48,0.6329113924050633,0.9456521739130435,0.6502779306549257
7th Heaven,3.7,100,14,0,0,0,0,0,1,Rajkot,0.52,0.8860759493670886,0.9565217391304348,0.7241717116125481
7th Heaven,3.7,200,22,0,0,1,0,0,1,Amritsar,0.52,0.759493670886076,0.9130434782608696,0.6858117776554761
7th Heaven,3.8,200,18,0,0,1,0,0,1,Jhansi,0.5599999999999998,0.759493670886076,0.9347826086956522,0.7123335167859107
7th Heaven,3.8,200,37,0,0,0,0,0,1,Patna,0.5599999999999998,0.759493670886076,0.8315217391304348,0.6813552559163456
7th Heaven,3.9,50,40,0,0,0,0,0,1,Darbhanga,0.5999999999999999,0.9493670886075949,0.8152173913043479,0.7344386351128233
7th Heaven,3.9,100,24,0,0,1,0,0,0,Firozabad,0.5999999999999999,0.8860759493670886,0.9021739130434783,0.7478673637864612
7th Heaven,3.9,250,39,0,0,0,0,0,1,Siliguri,0.5999999999999999,0.6962025316455696,0.8206521739130435,0.6854361585030269
7th Heaven,4.0,100,21,0,0,0,0,0,1,Vijayawada,0.6399999999999999,0.8860759493670886,0.9184782608695652,0.7727586681342873
7th Heaven,4.0,100,36,0,0,1,0,0,0,Haridwar,0.6399999999999999,0.8860759493670886,0.8369565217391305,0.7483021463951569
7th Heaven,4.0,200,44,0,0,1,0,0,1,Kolkata,0.6399999999999999,0.759493670886076,0.7934782608695652,0.7099422124380848
7th Heaven,4.1,50,33,0,0,0,0,0,1,Jamshedpur,0.6799999999999997,0.9493670886075949,0.8532608695652174,0.7858516785910841
7th Heaven,4.1,150,41,0,0,1,0,0,1,Ludhiana,0.6799999999999997,0.8227848101265822,0.8097826086956522,0.7474917446340119
7th Heaven,4.2,100,29,0,0,0,0,0,1,Lucknow,0.72,0.8860759493670886,0.875,0.7997151898734178
7th Heaven,4.2,200,24,0,0,0,0,0,1,Bareilly,0.72,0.759493670886076,0.9021739130434783,0.7825509080902587
7th Heaven,4.2,200,31,0,0,1,0,0,1,Varanasi,0.72,0.759493670886076,0.8641304347826086,0.7711378646119978
7th Heaven,4.2,250,19,0,0,1,0,0,1,Patna,0.72,0.6962025316455696,0.9293478260869565,0.7780448541552009
7th Heaven,4.3,150,19,0,0,0,0,0,1,Cuttack,0.7599999999999998,0.8227848101265822,0.9293478260869565,0.8233613098514032
7th Heaven,4.3,150,34,0,0,0,0,0,1,Jhansi,0.7599999999999998,0.8227848101265822,0.8478260869565217,0.7989047881122728
7th Heaven,4.3,300,23,0,0,0,0,0,1,Manipal,0.7599999999999998,0.6329113924050633,0.907608695652174,0.7788648871766648
7th Heaven - A Slice of Happiness,4.0,100,37,0,0,0,0,0,0,Mangalore,0.6399999999999999,0.8860759493670886,0.8315217391304348,0.7466717116125481
7th Heaven - A Slice of Happiness,4.3,200,31,0,0,1,0,0,1,Manipal,0.7599999999999998,0.759493670886076,0.8641304347826086,0.7911378646119976
7th Heaven - A Slice of Happiness,4.4,100,38,0,0,0,0,0,1,Mangalore,0.8,0.8860759493670886,0.8260869565217391,0.8250412768299396
7th Heaven Bakery,4.3,150,24,0,0,1,0,0,1,Visakhapatnam,0.7599999999999998,0.8227848101265822,0.9021739130434783,0.8152091359383598
7th Heaven Cafe,3.9,150,23,0,0,1,0,0,1,Jhansi,0.5999999999999999,0.8227848101265822,0.907608695652174,0.7368395707209685
7th Heaven Cafe & Lounge,3.4,100,35,0,0,1,0,0,0,Jhansi,0.3999999999999999,0.8860759493670886,0.8423913043478262,0.6299325811777655
7th Heaven Cake Shop,4.2,200,31,0,0,1,0,0,1,Coimbatore,0.72,0.759493670886076,0.8641304347826086,0.7711378646119978
7th Heaven Cake Shop,4.2,200,43,0,0,0,0,0,1,Pune,0.72,0.759493670886076,0.7989130434782609,0.7515726472206935
7th Heaven Cake Shop,4.3,400,32,0,0,0,0,0,1,Patna,0.7599999999999998,0.5063291139240507,0.8586956521739131,0.7388745184369839
7th Heaven Restaurant,3.0,200,33,0,1,1,1,0,0,Gaya,0.24,0.759493670886076,0.8532608695652174,0.5278769950467804
7th Heaven Slice Of Happiness,4.3,100,31,0,0,1,0,0,1,Mangalore,0.7599999999999998,0.8860759493670886,0.8641304347826086,0.8164543203082002
7th Heaven-Derebail,4.0,100,30,0,0,1,0,0,1,Mangalore,0.6399999999999999,0.8860759493670886,0.8695652173913043,0.758084755090809
7th Sky,3.7,150,42,0,0,0,0,0,1,Patna,0.52,0.8227848101265822,0.8043478260869565,0.6658613098514035
7ven 11ven Restaurant,4.3,250,27,0,1,1,0,1,0,Chandigarh,0.7599999999999998,0.6962025316455696,0.8858695652173914,0.7850013758943312
8 Momoz,4.1,200,29,0,1,1,0,0,0,Dehradun,0.6799999999999997,0.759493670886076,0.875,0.754398734177215
8 The Pizza Stone,4.3,150,41,0,1,1,0,1,0,Ahmedabad,0.7599999999999998,0.8227848101265822,0.8097826086956522,0.787491744634012
80N Restaurant,3.6,100,42,1,1,1,1,0,0,Jaipur,0.48,0.8860759493670886,0.8043478260869565,0.6585195376995047
812 CE - Courtyard By Marriott,3.9,150,42,1,1,0,0,0,0,Vadodara,0.5999999999999999,0.8227848101265822,0.8043478260869565,0.7058613098514033
87 Cafe & Resto,3.4,100,47,1,1,1,1,1,0,Patna,0.3999999999999999,0.8860759493670886,0.7771739130434783,0.6103673637864611
89 Mint Leaf,4.2,200,35,0,1,0,0,1,0,Lucknow,0.72,0.759493670886076,0.8423913043478262,0.764616125481563
8th Day Cafe & Bakery,4.4,100,42,0,0,0,0,0,1,Kolkata,0.8,0.8860759493670886,0.8043478260869565,0.8185195376995047
8th Day Cafe & Bakery,4.4,200,57,0,0,0,0,0,1,Kolkata,0.8,0.759493670886076,0.7228260869565217,0.7687465602641718
9 Coins Cafe,4.0,100,35,0,0,1,0,0,0,Meerut,0.6399999999999999,0.8860759493670886,0.8423913043478262,0.7499325811777655
9 PM Cafe,3.4,100,52,0,1,0,0,0,0,Kanpur,0.3999999999999999,0.8860759493670886,0.75,0.6022151898734176
9 Shine,4.3,200,27,0,0,1,0,0,0,Jalandhar,0.7599999999999998,0.759493670886076,0.8858695652173914,0.7976596037424325
9 Street Pizza,3.8,150,31,0,0,0,0,0,0,Gorakhpur,0.5599999999999998,0.8227848101265822,0.8641304347826086,0.703796092460099
9 Tea's Cafe,3.5,150,28,0,0,1,1,0,0,Allahabad,0.43999999999999995,0.8227848101265822,0.8804347826086957,0.6486873968079251
9 To 9 Biryani & Street Food,4.2,250,28,0,1,0,0,1,0,Patna,0.72,0.6962025316455696,0.8804347826086957,0.7633709411117225
90's Cafe,4.2,100,32,0,0,1,0,0,0,Salem,0.72,0.8860759493670886,0.8586956521739131,0.7948238855255916
90's Memories,3.8,40,38,0,0,0,0,0,0,Salem,0.5599999999999998,0.9620253164556962,0.8260869565217391,0.7202311502476609
90's Restaurant,4.0,350,21,0,0,0,0,1,0,Vijayawada,0.6399999999999999,0.5696202531645569,0.9184782608695652,0.7094675288937808
90's Restro,3.8,100,40,1,1,1,0,0,0,Jodhpur,0.5599999999999998,0.8860759493670886,0.8152173913043479,0.701780407264722
91 Kitchen,3.9,100,38,0,1,1,0,0,0,Surat,0.5999999999999999,0.8860759493670886,0.8260869565217391,0.7250412768299395
9834 The Fruit Truck,4.1,200,21,0,0,0,0,0,0,Ahmedabad,0.6799999999999997,0.759493670886076,0.9184782608695652,0.7674422124380846
9834 The Fruit Truck,4.5,150,17,0,0,0,0,0,0,Rajkot,0.8399999999999999,0.8227848101265822,0.9402173913043478,0.8666221794166207
9834 The Fruit Window,4.2,100,15,0,0,0,0,0,0,Bhavnagar,0.72,0.8860759493670886,0.9510869565217391,0.8225412768299394
99 Biryani.Com,3.6,100,24,0,0,0,0,1,0,Nagpur,0.48,0.8860759493670886,0.9021739130434783,0.6878673637864612
99 Cakes,4.3,250,21,0,0,0,0,0,0,Mumbai,0.7599999999999998,0.6962025316455696,0.9184782608695652,0.7947839845899833
99 Cakes & Bakers,4.0,100,25,0,0,0,0,0,1,Bhavnagar,0.6399999999999999,0.8860759493670886,0.8967391304347826,0.7662369290038524
99 Chickens,4.3,150,42,0,1,1,0,0,0,Varanasi,0.7599999999999998,0.8227848101265822,0.8043478260869565,0.7858613098514033
99 Crispy Bazar,4.0,200,35,0,0,1,0,0,0,Cuttack,0.6399999999999999,0.759493670886076,0.8423913043478262,0.724616125481563
99 Dosa D'lite & Chaat Point,3.5,50,38,1,1,0,1,0,0,Gonda,0.43999999999999995,0.9493670886075949,0.8260869565217391,0.6576995046780407
99 Foodie Adda,4.0,50,27,0,0,0,1,0,0,Bikaner,0.6399999999999999,0.9493670886075949,0.8858695652173914,0.7756342872867363
99 Only,3.8,200,38,0,1,0,0,0,0,Guwahati,0.5599999999999998,0.759493670886076,0.8260869565217391,0.6797248211337369
99 Pancakes,4.0,150,32,0,0,0,0,0,1,Indore,0.6399999999999999,0.8227848101265822,0.8586956521739131,0.7421656576774903
99 Pancakes,4.2,100,23,0,0,0,0,0,1,Mumbai,0.72,0.8860759493670886,0.907608695652174,0.8094977985690699
99 Pancakes,4.2,100,41,0,0,0,0,0,1,Hyderabad,0.72,0.8860759493670886,0.8097826086956522,0.7801499724821135
99 Pancakes,4.2,200,27,0,0,0,0,0,1,Raipur,0.72,0.759493670886076,0.8858695652173914,0.7776596037424326
99 Pancakes,4.2,200,33,0,0,0,0,0,1,Surat,0.72,0.759493670886076,0.8532608695652174,0.7678769950467804
99 Pancakes,4.3,150,33,0,0,0,0,0,1,Nashik,0.7599999999999998,0.8227848101265822,0.8532608695652174,0.8005352228948815
99 Pancakes,4.3,200,20,0,0,0,0,0,1,Kolhapur,0.7599999999999998,0.759493670886076,0.9239130434782609,0.8090726472206934
99 Pancakes,4.3,200,23,0,0,0,0,0,1,Allahabad,0.7599999999999998,0.759493670886076,0.907608695652174,0.8041813428728674
99 Pancakes,4.5,100,38,0,0,0,0,0,1,Jabalpur,0.8399999999999999,0.8860759493670886,0.8260869565217391,0.8450412768299393
99 Pancakes,4.5,200,34,0,0,1,0,0,0,Varanasi,0.8399999999999999,0.759493670886076,0.8478260869565217,0.8262465602641716
99 Pizza,3.7,100,39,0,0,0,1,0,0,Mangalore,0.52,0.8860759493670886,0.8206521739130435,0.6834108420473308
99 Pizza,3.9,200,37,0,0,0,0,0,0,Vellore,0.5999999999999999,0.759493670886076,0.8315217391304348,0.7013552559163456
99 Pizza And More,3.8,150,48,0,0,1,0,0,0,Indore,0.5599999999999998,0.8227848101265822,0.7717391304347826,0.6760787011557512
99 Rotiwala,3.6,200,23,0,1,0,0,0,0,Bhopal,0.48,0.759493670886076,0.907608695652174,0.6641813428728675
99 Rotiwala,3.6,200,37,0,1,0,0,0,0,Indore,0.48,0.759493670886076,0.8315217391304348,0.6413552559163457
99 Rotiwala,4.0,100,37,0,1,0,0,1,0,Indore,0.6399999999999999,0.8860759493670886,0.8315217391304348,0.7466717116125481
99 Rotiwala LIG,3.9,150,32,0,1,0,0,0,0,Indore,0.5999999999999999,0.8227848101265822,0.8586956521739131,0.7221656576774903
99 Sabjiwala,3.4,100,43,0,1,0,1,0,0,Indore,0.3999999999999999,0.8860759493670886,0.7989130434782609,0.6168891029168959
99 Sweet Jars,4.1,200,21,0,0,0,0,0,1,Amritsar,0.6799999999999997,0.759493670886076,0.9184782608695652,0.7674422124380846
99 Tasty Food Hub,3.3,50,32,0,0,1,1,0,0,Ludhiana,0.3599999999999999,0.9493670886075949,0.8586956521739131,0.6274821133736929
99 Thali,3.1,150,37,0,1,0,0,0,0,Nagpur,0.28,0.8227848101265822,0.8315217391304348,0.5540134837644469
99 Trisha Foods,3.8,250,48,0,1,0,1,0,0,Indore,0.5599999999999998,0.6962025316455696,0.7717391304347826,0.6507622454595486
99 Varieties Dosa & Pav Bhaji,3.7,150,56,1,0,0,1,0,0,Bangalore,0.52,0.8227848101265822,0.7282608695652173,0.6430352228948817
99 Waffles,3.5,550,26,0,0,0,0,0,0,Mumbai,0.43999999999999995,0.31645569620253156,0.8913043478260869,0.5506824435883323
99 Wala By Qimbu,4.3,200,36,0,0,0,1,0,0,Nashik,0.7599999999999998,0.759493670886076,0.8369565217391305,0.7829856906989542
9th Street,4.1,100,33,0,1,0,0,1,0,Bhubaneswar,0.6799999999999997,0.8860759493670886,0.8532608695652174,0.7731934507429827
9th Street Hideaway Restro And Cafe,4.2,150,27,0,1,1,0,1,0,Bhubaneswar,0.72,0.8227848101265822,0.8858695652173914,0.7903178315905338
A - One Momo!,4.4,250,30,0,0,0,0,0,0,Ranchi,0.8,0.6962025316455696,0.8695652173913043,0.8001100715465052
A & C Burger Shoppee,4.1,500,37,0,0,1,0,0,0,Agra,0.6799999999999997,0.3797468354430379,0.8315217391304348,0.6654058888277379
A 1 bharit center,4.1,250,25,0,0,0,0,0,0,Jalgaon,0.6799999999999997,0.6962025316455696,0.8967391304347826,0.7482622454595486
A 2 Pizza,3.8,200,27,0,0,1,0,0,0,Dehradun,0.5599999999999998,0.759493670886076,0.8858695652173914,0.6976596037424325
A Balaji Santosh Dhaba,4.1,150,45,0,1,0,0,1,0,Hyderabad,0.6799999999999997,0.8227848101265822,0.7880434782608696,0.7409700055035772
A Cafe,3.1,150,32,0,0,1,0,0,0,Guntur,0.28,0.8227848101265822,0.8586956521739131,0.5621656576774904
A Ccream Corner,4.0,100,24,0,0,0,0,0,0,Kolhapur,0.6399999999999999,0.8860759493670886,0.9021739130434783,0.7678673637864613
A Dessert King,3.7,100,47,0,0,0,0,0,1,NCR,0.52,0.8860759493670886,0.7771739130434783,0.6703673637864611
A Gourmesserie,4.4,150,41,0,0,0,0,0,1,Ahmedabad,0.8,0.8227848101265822,0.8097826086956522,0.8074917446340122
A Kit Kat Bakery,4.1,200,21,0,0,1,0,0,1,Vijayawada,0.6799999999999997,0.759493670886076,0.9184782608695652,0.7674422124380846
A Lua Restaurant & Bar,4.0,100,31,0,1,0,0,0,0,Goa,0.6399999999999999,0.8860759493670886,0.8641304347826086,0.7564543203082004
A Marron Burger,3.5,150,49,0,0,1,0,0,0,Ahmedabad,0.43999999999999995,0.8227848101265822,0.7663043478260869,0.6144482663731425
A Metro Cuisine,3.8,250,56,0,1,0,0,1,0,Guwahati,0.5599999999999998,0.6962025316455696,0.7282608695652173,0.637718767198679
A One Bakery,2.6,200,24,0,0,0,0,0,1,Bareilly,0.08000000000000007,0.759493670886076,0.9021739130434783,0.46255090809025873
A One Bakery,3.6,50,36,0,0,0,0,0,1,Udaipur,0.48,0.9493670886075949,0.8369565217391305,0.6809603742432582
A One Bakery,4.2,50,29,0,0,1,0,0,1,Lucknow,0.72,0.9493670886075949,0.875,0.812373417721519
A One Bombay Biryani,4.1,150,38,0,1,0,0,1,0,Ahmedabad,0.6799999999999997,0.8227848101265822,0.8260869565217391,0.752383048981838
A One Coco,3.7,100,32,0,0,0,0,0,0,Surat,0.52,0.8860759493670886,0.8586956521739131,0.6948238855255917
A One Coco,4.6,450,29,0,0,0,0,0,0,Surat,0.8799999999999997,0.4430379746835442,0.875,0.7911075949367088
A One Cold Coco & Juice Center,4.0,100,34,0,0,0,0,0,0,Surat,0.6399999999999999,0.8860759493670886,0.8478260869565217,0.7515630159603741
A One Cold Coco And Juice Corner,4.0,200,28,0,0,0,0,0,0,Surat,0.6399999999999999,0.759493670886076,0.8804347826086957,0.7360291689598238
A One Fast Food,3.0,350,48,0,1,0,1,1,0,Agra,0.24,0.5696202531645569,0.7717391304347826,0.46544578976334616
A One Fry Center,3.5,400,22,0,1,0,0,0,0,Vadodara,0.43999999999999995,0.5063291139240507,0.9130434782608696,0.595178866263071
A One Hotel & Fast Food,3.4,100,49,0,1,0,0,0,0,Cuttack,0.3999999999999999,0.8860759493670886,0.7663043478260869,0.6071064942212437
A One Hotel & Restaurant,3.7,100,39,0,0,0,0,1,0,Kolkata,0.52,0.8860759493670886,0.8206521739130435,0.6834108420473308
A One Muradabadi Chicken Biryani Corner,3.8,250,41,0,0,0,0,1,0,Patna,0.5599999999999998,0.6962025316455696,0.8097826086956522,0.6621752889378095
A One Parsi Food,4.0,150,38,0,0,0,1,0,0,Surat,0.6399999999999999,0.8227848101265822,0.8260869565217391,0.7323830489818381
A Piece Of Cake,3.8,100,41,0,0,0,0,0,1,Pune,0.5599999999999998,0.8860759493670886,0.8097826086956522,0.7001499724821134
A Pinch Of Salt,3.6,300,45,0,1,1,0,1,0,Indore,0.48,0.6329113924050633,0.7880434782608696,0.6029953219592735
A Pizzariya,3.2,150,34,0,0,0,0,0,0,Varanasi,0.32000000000000006,0.8227848101265822,0.8478260869565217,0.578904788112273
A S Food Corner,3.1,100,45,0,1,0,0,0,0,Meerut,0.28,0.8860759493670886,0.7880434782608696,0.5536282333516787
A Silverr Oak,4.0,100,32,0,1,0,0,0,0,Kolhapur,0.6399999999999999,0.8860759493670886,0.8586956521739131,0.7548238855255915
A Star Kitchen,4.3,100,17,0,0,0,0,1,0,Puducherry,0.7599999999999998,0.8860759493670886,0.9402173913043478,0.839280407264722
A Taste Of Home,4.5,200,43,0,1,1,0,0,0,Haridwar,0.8399999999999999,0.759493670886076,0.7989130434782609,0.8115726472206933
A TO Z Burger Biryani And Paratha,3.5,200,25,0,0,1,0,0,0,Kota,0.43999999999999995,0.759493670886076,0.8967391304347826,0.6409204733076499
A To Z Fast Food,3.6,250,38,0,0,1,0,0,0,Udaipur,0.48,0.6962025316455696,0.8260869565217391,0.6270665932856356
A To Z Food Corner,3.5,100,35,0,0,0,1,0,0,Jabalpur,0.43999999999999995,0.8860759493670886,0.8423913043478262,0.6499325811777655
A To Z Palamudir Nilayam,4.1,200,22,0,0,0,0,0,0,Coimbatore,0.6799999999999997,0.759493670886076,0.9130434782608696,0.7658117776554759
A TO Z Pizza,3.8,150,27,0,1,1,0,1,0,Kota,0.5599999999999998,0.8227848101265822,0.8858695652173914,0.7103178315905337
A To Z Restaurant,3.3,100,28,0,1,1,0,1,0,Palakkad,0.3599999999999999,0.8860759493670886,0.8804347826086957,0.6213456246560263
A To Z Rolls,3.3,250,27,0,1,1,0,1,0,Kota,0.3599999999999999,0.6962025316455696,0.8858695652173914,0.5850013758943312
A Vinis Bakery,3.6,250,33,0,0,0,0,0,1,Indore,0.48,0.6962025316455696,0.8532608695652174,0.6352187671986791
A. J. Cool Bar,3.6,300,43,0,0,1,0,0,0,Tirunelveli,0.48,0.6329113924050633,0.7989130434782609,0.6062561915244908
A.M Biriyani,4.1,150,29,0,0,0,0,1,0,Trichy,0.6799999999999997,0.8227848101265822,0.875,0.7670569620253163
A.P.S Chat,3.8,150,56,0,0,0,1,0,0,Chennai,0.5599999999999998,0.8227848101265822,0.7282608695652173,0.6630352228948815
A.R Modern Rythu Chicken Bazar,4.1,50,30,0,1,0,0,1,0,Warangal,0.6799999999999997,0.9493670886075949,0.8695652173913043,0.7907429829389102
A.R. Biryani Point,4.4,300,18,0,0,0,0,1,0,Guntur,0.8,0.6329113924050633,0.9347826086956522,0.8070170610897083
A.R.C Sasi's Chat & More,3.6,150,31,0,1,1,0,1,0,Coimbatore,0.48,0.8227848101265822,0.8641304347826086,0.663796092460099
A.S.I.N Kitchen,4.3,100,46,0,0,1,0,0,0,Goa,0.7599999999999998,0.8860759493670886,0.782608695652174,0.7919977985690698
A1 Ambur Briyani & Kababs,3.8,200,42,0,0,0,0,1,0,Chennai,0.5599999999999998,0.759493670886076,0.8043478260869565,0.673203082003302
A-1 Amlet,4.3,250,28,0,1,0,1,0,0,Rajkot,0.7599999999999998,0.6962025316455696,0.8804347826086957,0.7833709411117225
A1 Biryani,3.7,100,28,0,0,0,0,1,0,Coimbatore,0.52,0.8860759493670886,0.8804347826086957,0.7013456246560263
A1 Bombay Vada Pav,3.6,200,24,0,0,1,1,0,0,Surat,0.48,0.759493670886076,0.9021739130434783,0.6625509080902586
A1 Chicken Pakoda Point,4.3,250,26,0,1,0,0,1,0,Hyderabad,0.7599999999999998,0.6962025316455696,0.8913043478260869,0.7866318106769398
A1 Chilli 65 Fast Food Center,4.2,150,43,0,0,1,0,1,0,Coimbatore,0.72,0.8227848101265822,0.7989130434782609,0.7642308750687947
A1 Chips,4.2,200,45,0,0,0,1,0,0,Chennai,0.72,0.759493670886076,0.7880434782608696,0.7483117776554761
A1 Desserts,3.5,100,29,0,0,0,0,0,1,Warangal,0.43999999999999995,0.8860759493670886,0.875,0.6597151898734177
A1 Family Restaurant,4.0,450,39,1,1,0,0,1,0,Nellore,0.6399999999999999,0.4430379746835442,0.8206521739130435,0.6548032471106219
A1 Fast Food,3.7,100,40,0,0,1,0,0,0,Bareilly,0.52,0.8860759493670886,0.8152173913043479,0.681780407264722
A-1 Foods,4.0,250,32,0,1,0,0,0,0,Amritsar,0.6399999999999999,0.6962025316455696,0.8586956521739131,0.7168492019812878
A1 Foods Cake Factory,4.3,150,22,0,0,0,0,0,1,Warangal,0.7599999999999998,0.8227848101265822,0.9130434782608696,0.8184700055035772
A1 Haji Biryani,3.8,100,29,0,0,0,0,1,0,Siliguri,0.5599999999999998,0.8860759493670886,0.875,0.7197151898734178
A1 Haji Fast Food Centre,3.9,100,43,0,1,1,0,1,0,Kolkata,0.5999999999999999,0.8860759493670886,0.7989130434782609,0.716889102916896
A1 Hotels,3.8,200,17,1,1,0,0,0,0,Trichy,0.5599999999999998,0.759493670886076,0.9402173913043478,0.7139639515685194
A1 Misal House,3.9,300,32,0,0,1,0,0,0,Jalgaon,0.5999999999999999,0.6329113924050633,0.8586956521739131,0.6841909741331865
A1 Momos,3.9,150,34,0,0,0,0,0,0,Madurai,0.5999999999999999,0.8227848101265822,0.8478260869565217,0.7189047881122729
A1 Momo's,4.0,200,24,0,0,0,0,0,0,Madurai,0.6399999999999999,0.759493670886076,0.9021739130434783,0.7425509080902587
A1 Pakoda House,4.1,100,33,0,0,1,0,1,0,Hyderabad,0.6799999999999997,0.8860759493670886,0.8532608695652174,0.7731934507429827
A1 Parotha,4.4,150,33,0,1,0,0,0,0,Ahmedabad,0.8,0.8227848101265822,0.8532608695652174,0.8205352228948817
A1 Parotta Stall,4.0,150,23,1,0,1,0,0,0,Tirunelveli,0.6399999999999999,0.8227848101265822,0.907608695652174,0.7568395707209685
A1 Pulkha Point And Chinese,2.9,200,25,0,1,0,0,0,0,Vijayawada,0.19999999999999996,0.759493670886076,0.8967391304347826,0.52092047330765
A1 Quality Falooda,3.6,150,25,0,0,0,0,0,0,Vijayawada,0.48,0.8227848101265822,0.8967391304347826,0.6735787011557512
A1 Samosa,4.4,300,25,0,0,0,1,0,0,Mumbai,0.8,0.6329113924050633,0.8967391304347826,0.7956040176114474
A-1 Super Dabeli And Panipuri Centre,4.1,100,26,0,0,0,1,0,0,Jalgaon,0.6799999999999997,0.8860759493670886,0.8913043478260869,0.7846064942212436
A2 Fast Food,3.9,250,39,0,1,0,0,0,0,Hyderabad,0.5999999999999999,0.6962025316455696,0.8206521739130435,0.6854361585030269
A2B - Adyar Ananda Bhavan,4.0,100,34,1,1,0,1,0,0,Nellore,0.6399999999999999,0.8860759493670886,0.8478260869565217,0.7515630159603741
A2B - Adyar Ananda Bhavan,4.1,150,46,1,0,1,1,0,0,Trichy,0.6799999999999997,0.8227848101265822,0.782608695652174,0.7393395707209685
A2B - Adyar Ananda Bhavan,4.2,100,18,1,1,1,1,0,0,Chennai,0.72,0.8860759493670886,0.9347826086956522,0.8176499724821134
A2B - Adyar Ananda Bhavan,4.2,200,22,1,1,1,0,0,0,Puducherry,0.72,0.759493670886076,0.9130434782608696,0.7858117776554762
A2B - Adyar Ananda Bhavan,4.2,300,27,1,1,0,1,1,0,Bangalore,0.72,0.6329113924050633,0.8858695652173914,0.75234314804623
A2B - Adyar Ananda Bhavan,4.3,100,27,1,1,1,1,0,0,Coimbatore,0.7599999999999998,0.8860759493670886,0.8858695652173914,0.822976059438635
A2B - Adyar Ananda Bhavan,4.3,150,19,1,0,0,0,0,0,Madurai,0.7599999999999998,0.8227848101265822,0.9293478260869565,0.8233613098514032
A2B - Adyar Ananda Bhavan,4.3,150,21,1,1,1,0,0,0,Chennai,0.7599999999999998,0.8227848101265822,0.9184782608695652,0.8201004402861859
A2B Aniram's Aahar Bhavan,4.0,100,19,1,1,0,0,0,0,Jamshedpur,0.6399999999999999,0.8860759493670886,0.9293478260869565,0.7760195376995047
A3 Eggless Fresh Cakes,4.3,100,26,0,0,0,0,0,1,Kanpur,0.7599999999999998,0.8860759493670886,0.8913043478260869,0.8246064942212437
A9 Baker's & Cafe,4.0,300,32,0,0,1,0,0,0,Meerut,0.6399999999999999,0.6329113924050633,0.8586956521739131,0.7041909741331865
A9 Kitchen's,3.5,450,34,1,1,1,0,1,0,Raipur,0.43999999999999995,0.4430379746835442,0.8478260869565217,0.5629554210236654
Aab O Dana Red Chillies,3.9,150,23,0,1,0,0,0,0,Bareilly,0.5999999999999999,0.8227848101265822,0.907608695652174,0.7368395707209685
Aachi Chettinadu Hotel,3.9,150,22,1,0,0,0,0,0,Madurai,0.5999999999999999,0.8227848101265822,0.9130434782608696,0.7384700055035773
Aachman,4.2,250,33,0,1,1,0,0,0,Lucknow,0.72,0.6962025316455696,0.8532608695652174,0.7552187671986791
